"HID","HNAME","DATE","TIME_UTC","STATUS","LATITUDE","LONGITUDE","WINDSPEED_KT","PRESURE_MB","NE_34_KT","SE_34_KT","NW_34_KT","SW_34_KT","NE_50_KT","SE_50_KT","NW_50_KT","SW_50_KT","NE_64_KT","SE_64_KT","NW_64_KT","SW_64_KT","max_KT","DECADE"
"AL201984","LILI","19841214","1200","SS",31.4,-57,55,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL201984","LILI","19841214","1800","SS",30.5,-56.2,55,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL201984","LILI","19841215","0000","SS",28.9,-55.9,55,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL201984","LILI","19841215","0600","SS",27.2,-55.8,55,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL201984","LILI","19841215","1200","SS",25.8,-56,55,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL201984","LILI","19841215","1800","SS",24.5,-56.3,55,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL201984","LILI","19841216","0000","SS",23.4,-56.2,55,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL201984","LILI","19841216","0600","SS",22.4,-55.4,55,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL201984","LILI","19841216","1200","SS",22.4,-54,55,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL201984","LILI","19841216","1800","SS",23.2,-52.7,55,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL201984","LILI","19841217","0000","SS",24.8,-50.8,55,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL201984","LILI","19841217","0600","SS",28,-49.6,55,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL201984","LILI","19841217","1200","SS",31.2,-49.9,55,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL201984","LILI","19841217","1800","SS",33,-51,55,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL201984","LILI","19841218","0000","SS",34.5,-53,55,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL201984","LILI","19841218","0600","SS",34,-53.6,55,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL201984","LILI","19841218","1200","SS",33.1,-53.7,60,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL201984","LILI","19841218","1800","SS",32.8,-53.5,60,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL201984","LILI","19841219","0000","SS",32.5,-53.3,60,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL201984","LILI","19841219","0600","SS",32.4,-53.2,60,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL201984","LILI","19841219","1200","SS",32.3,-53.1,60,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL201984","LILI","19841219","1800","SS",32.2,-53,60,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL201984","LILI","19841220","0000","SS",32,-52.9,60,989,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL201984","LILI","19841220","0600","SS",31.6,-52.5,60,988,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL201984","LILI","19841220","1200","HU",31.1,-52.4,70,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL201984","LILI","19841220","1800","HU",30.5,-52.3,70,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL201984","LILI","19841221","0000","HU",30,-52.2,70,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL201984","LILI","19841221","0600","HU",29.5,-52.1,70,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL201984","LILI","19841221","1200","HU",29,-52,70,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL201984","LILI","19841221","1800","HU",28.5,-52,70,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL201984","LILI","19841222","0000","HU",27.8,-52.2,70,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL201984","LILI","19841222","0600","HU",27,-52.9,70,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL201984","LILI","19841222","1200","HU",26,-54,70,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL201984","LILI","19841222","1800","HU",24.8,-55.6,70,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL201984","LILI","19841223","0000","HU",23.6,-57.1,65,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL201984","LILI","19841223","0600","TS",22.7,-58.9,55,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL201984","LILI","19841223","1200","TS",22,-61,50,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL201984","LILI","19841223","1800","TS",21.2,-63.1,45,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL201984","LILI","19841224","0000","TS",20.5,-65.1,35,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL201984","LILI","19841224","0600","TD",19.9,-67.5,30,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL201984","LILI","19841224","1200","TD",19.2,-69.4,25,1012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL011985","ANA","19850715","1800","TD",29.4,-64.2,30,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL011985","ANA","19850716","0000","TD",29.7,-64.9,30,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL011985","ANA","19850716","0600","TD",30.1,-65.5,30,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL011985","ANA","19850716","1200","TD",30.6,-66.1,30,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL011985","ANA","19850716","1800","TS",31.3,-66.6,35,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL011985","ANA","19850717","0000","TS",32.2,-67,35,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL011985","ANA","19850717","0600","TS",33.3,-67.2,40,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL011985","ANA","19850717","1200","TS",34.4,-67.3,40,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL011985","ANA","19850717","1800","TS",35.6,-67.3,45,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL011985","ANA","19850718","0000","TS",37.2,-66.8,45,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL011985","ANA","19850718","0600","TS",39.1,-65.9,45,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL011985","ANA","19850718","1200","TS",40.8,-64.4,50,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL011985","ANA","19850718","1800","TS",42.5,-63.5,55,996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL011985","ANA","19850719","0000","TS",44.2,-60.3,60,996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL011985","ANA","19850719","0600","EX",46,-57.6,55,996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL011985","ANA","19850719","1200","EX",48,-54.5,50,996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL021985","BOB","19850721","0600","TD",26,-85,25,1012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL021985","BOB","19850721","1200","TD",25.8,-84.9,25,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL021985","BOB","19850721","1800","TD",25.6,-84.7,25,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL021985","BOB","19850722","0000","TD",25.6,-84.4,25,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL021985","BOB","19850722","0600","TD",25.8,-84.2,30,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL021985","BOB","19850722","1200","TD",26,-84,30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL021985","BOB","19850722","1800","TS",26.2,-83.8,35,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL021985","BOB","19850723","0000","TS",26.5,-83.4,35,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL021985","BOB","19850723","0600","TS",26.6,-82.9,40,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL021985","BOB","19850723","1200","TS",26.4,-82.3,40,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL021985","BOB","19850723","1800","TS",26.4,-81.1,40,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL021985","BOB","19850724","0000","TS",27.2,-80.3,40,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL021985","BOB","19850724","0600","TS",28.3,-80.4,50,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL021985","BOB","19850724","1200","TS",29.4,-80.4,60,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL021985","BOB","19850724","1800","HU",30.5,-80.5,65,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL021985","BOB","19850725","0000","HU",31.6,-80.5,65,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL021985","BOB","19850725","0300","HU",32.2,-80.5,65,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL021985","BOB","19850725","0600","TS",32.9,-80.7,55,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL021985","BOB","19850725","1200","TS",34.8,-80.5,45,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL021985","BOB","19850725","1800","TD",36.6,-80.1,30,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL021985","BOB","19850726","0000","TD",38.3,-79.5,25,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL031985","CLAUDETTE","19850809","1800","SD",31.5,-80.5,25,1013,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL031985","CLAUDETTE","19850810","0000","SD",32,-79,25,1012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL031985","CLAUDETTE","19850810","0600","SD",32.5,-77.5,25,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL031985","CLAUDETTE","19850810","1200","SD",33,-76.5,30,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL031985","CLAUDETTE","19850810","1800","SD",33.5,-75.3,30,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL031985","CLAUDETTE","19850811","0000","TS",34,-74,35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL031985","CLAUDETTE","19850811","0600","TS",34.3,-72.7,35,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL031985","CLAUDETTE","19850811","1200","TS",34.5,-71.5,35,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL031985","CLAUDETTE","19850811","1800","TS",34.7,-70.3,40,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL031985","CLAUDETTE","19850812","0000","TS",34.8,-69.1,40,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL031985","CLAUDETTE","19850812","0600","TS",34.7,-67.7,45,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL031985","CLAUDETTE","19850812","1200","TS",34.5,-66.4,45,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL031985","CLAUDETTE","19850812","1800","TS",34.4,-64.9,50,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL031985","CLAUDETTE","19850813","0000","TS",34.5,-63.2,50,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL031985","CLAUDETTE","19850813","0600","TS",35.1,-61.5,55,993,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL031985","CLAUDETTE","19850813","1200","TS",35.5,-59.5,55,991,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL031985","CLAUDETTE","19850813","1800","TS",35.3,-57.5,60,989,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL031985","CLAUDETTE","19850814","0000","TS",35.1,-55,60,988,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL031985","CLAUDETTE","19850814","0600","HU",35.2,-52.5,65,988,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL031985","CLAUDETTE","19850814","1200","HU",35.3,-50.1,65,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL031985","CLAUDETTE","19850814","1800","HU",35.5,-47.8,65,986,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL031985","CLAUDETTE","19850815","0000","HU",35.6,-45.2,70,985,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL031985","CLAUDETTE","19850815","0600","HU",35.7,-42.6,70,981,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL031985","CLAUDETTE","19850815","1200","HU",35.8,-40,75,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL031985","CLAUDETTE","19850815","1800","HU",36.4,-37,75,981,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL031985","CLAUDETTE","19850816","0000","TS",37.5,-34.5,60,993,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL031985","CLAUDETTE","19850816","0600","TS",39.2,-31.6,45,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL031985","CLAUDETTE","19850816","1200","TS",40.7,-28.7,40,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL031985","CLAUDETTE","19850816","1800","TS",42.6,-25.7,40,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL031985","CLAUDETTE","19850817","0000","EX",44.5,-22.5,40,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL041985","DANNY","19850812","0000","TD",18.5,-80.7,25,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL041985","DANNY","19850812","0600","TD",19.2,-81.4,25,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL041985","DANNY","19850812","1200","TD",19.9,-82.1,25,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL041985","DANNY","19850812","1800","TD",20.5,-82.9,25,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL041985","DANNY","19850813","0000","TD",21.1,-83.7,25,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL041985","DANNY","19850813","0600","TD",21.7,-84.6,25,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL041985","DANNY","19850813","1200","TD",22.3,-85.6,30,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL041985","DANNY","19850813","1800","TD",23,-86.7,30,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL041985","DANNY","19850814","0000","TS",23.7,-87.8,35,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL041985","DANNY","19850814","0600","TS",24.4,-88.8,45,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL041985","DANNY","19850814","1200","TS",25.1,-89.8,50,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL041985","DANNY","19850814","1800","TS",25.9,-90.7,60,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL041985","DANNY","19850815","0000","HU",26.8,-91.5,70,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL041985","DANNY","19850815","0600","HU",27.8,-92.2,75,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL041985","DANNY","19850815","1200","HU",28.9,-92.6,80,988,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL041985","DANNY","19850815","1630","HU",29.6,-92.7,80,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL041985","DANNY","19850815","1800","HU",30,-92.7,70,988,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL041985","DANNY","19850816","0000","TS",31,-92.4,50,992,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL041985","DANNY","19850816","0600","TS",32,-92,40,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL041985","DANNY","19850816","1200","TD",32.9,-91.4,30,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL041985","DANNY","19850816","1800","TD",33.7,-90.4,30,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL041985","DANNY","19850817","0000","TD",34.3,-89.2,30,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL041985","DANNY","19850817","0600","TD",34.7,-87.8,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL041985","DANNY","19850817","1200","TD",35,-86.3,30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL041985","DANNY","19850817","1800","TD",35.3,-84.8,30,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL041985","DANNY","19850818","0000","TD",35.6,-83.4,25,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL041985","DANNY","19850818","0600","TD",35.8,-82,25,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL041985","DANNY","19850818","1200","TD",36,-80.6,25,1012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL041985","DANNY","19850818","1800","TD",36.3,-79.2,25,1012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL041985","DANNY","19850819","0000","EX",36.7,-77.9,25,1012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL041985","DANNY","19850819","0600","EX",37.1,-76.6,25,1012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL041985","DANNY","19850819","1200","EX",37.5,-75.3,25,1012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL041985","DANNY","19850819","1800","EX",38,-74,25,1013,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL041985","DANNY","19850820","0000","EX",38.5,-72.7,20,1013,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL041985","DANNY","19850820","0600","EX",39.1,-71.5,20,1014,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL041985","DANNY","19850820","1200","EX",39.7,-70.4,20,1014,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL041985","DANNY","19850820","1800","EX",40.4,-69.4,20,1014,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL051985","ELENA","19850828","0000","TD",19.8,-74,30,1012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL051985","ELENA","19850828","0600","TD",20.8,-76,30,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL051985","ELENA","19850828","1200","TD",21.8,-78,30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL051985","ELENA","19850828","1800","TS",22.6,-80,45,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL051985","ELENA","19850829","0000","TS",23.2,-81.8,50,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL051985","ELENA","19850829","0600","TS",24,-83.5,55,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL051985","ELENA","19850829","1200","HU",25,-85,65,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL051985","ELENA","19850829","1800","HU",25.9,-85.8,70,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL051985","ELENA","19850830","0000","HU",26.6,-86.6,75,986,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL051985","ELENA","19850830","0600","HU",27.3,-87.2,80,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL051985","ELENA","19850830","1200","HU",27.9,-87.3,90,974,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL051985","ELENA","19850830","1800","HU",28.3,-86.8,90,978,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL051985","ELENA","19850831","0000","HU",28.4,-86,90,977,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL051985","ELENA","19850831","0600","HU",28.6,-85.3,90,976,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL051985","ELENA","19850831","1200","HU",28.8,-84.4,90,975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL051985","ELENA","19850831","1800","HU",28.8,-84,90,974,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL051985","ELENA","19850901","0000","HU",28.8,-83.8,95,971,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL051985","ELENA","19850901","0600","HU",28.6,-83.9,100,965,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL051985","ELENA","19850901","1200","HU",28.6,-84.2,105,961,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL051985","ELENA","19850901","1800","HU",28.9,-84.8,110,954,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL051985","ELENA","19850902","0000","HU",29.4,-85.9,110,953,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL051985","ELENA","19850902","0600","HU",29.7,-87.3,105,957,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL051985","ELENA","19850902","1200","HU",30.2,-88.8,100,959,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL051985","ELENA","19850902","1300","HU",30.4,-89.2,100,959,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL051985","ELENA","19850902","1800","TS",31,-90.4,60,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL051985","ELENA","19850903","0000","TS",31.9,-91.8,45,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL051985","ELENA","19850903","0600","TD",32.4,-92.8,30,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL051985","ELENA","19850903","1200","TD",33.2,-93.7,25,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL051985","ELENA","19850903","1800","TD",34.5,-94,25,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL051985","ELENA","19850904","0000","TD",35.9,-93.9,20,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL051985","ELENA","19850904","0600","TD",37,-93.2,20,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL051985","ELENA","19850904","1200","TD",38,-92.5,20,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
