Tract,CountyFips,BldgSchemesId,Tract6,TractArea,Length,NumAggrBocks,CenLat,CenLongit,ESRI_OID,FID,CountyFips_1,CountyFi_1,CountyName,State,StateFips,NumTracts
45041000400,45041,1,400,155.0393677,231.7555389,100,34.231201,-79.675926,456,634,45041,41,Florence,SC,45,36
45041000501,45041,1,501,38.2226334,65.2103882,28,34.168728,-79.624474,457,634,45041,41,Florence,SC,45,36
45041000502,45041,1,502,30.9062328,85.0319214,72,34.180527,-79.708351,458,634,45041,41,Florence,SC,45,36
45041000600,45041,1,600,9.5634747,55.0183983,144,34.154114,-79.752579,459,634,45041,41,Florence,SC,45,36
45041000700,45041,1,700,5.8850832,45.6914902,130,34.190063,-79.752571,460,634,45041,41,Florence,SC,45,36
45041000800,45041,1,800,6.114419,40.1943016,117,34.208305,-79.75544,461,634,45041,41,Florence,SC,45,36
45041000900,45041,1,900,5.607944,37.2212791,128,34.205269,-79.782944,462,634,45041,41,Florence,SC,45,36
45041001000,45041,1,1000,2.4928257,28.2378197,77,34.191349,-79.769783,463,634,45041,41,Florence,SC,45,36
45041001100,45041,1,1100,4.8909068,51.1767654,131,34.191357,-79.793434,464,634,45041,41,Florence,SC,45,36
45041001200,45041,1,1200,5.343133,36.9545403,78,34.180828,-79.791389,465,634,45041,41,Florence,SC,45,36
45041001300,45041,1,1300,3.9011967,37.0447044,76,34.16745,-79.802048,466,634,45041,41,Florence,SC,45,36
45041001400,45041,1,1400,8.373805,68.2876434,126,34.157928,-79.780266,467,634,45041,41,Florence,SC,45,36
45041001503,45041,1,1503,29.8725681,90.9545517,80,34.160595,-79.896034,468,634,45041,41,Florence,SC,45,36
45041001504,45041,1,1504,52.6091805,135.7729492,119,34.138195,-79.832176,469,634,45041,41,Florence,SC,45,36
45041001505,45041,1,1505,43.3761673,104.0524673,90,34.097805,-79.778152,470,634,45041,41,Florence,SC,45,36
45041001506,45041,1,1506,54.0344162,99.15728,59,34.067654,-79.837128,471,634,45041,41,Florence,SC,45,36
45041001601,45041,1,1601,29.552681,83.2377548,90,34.138176,-79.729553,472,634,45041,41,Florence,SC,45,36
45041001602,45041,1,1602,156.5575104,250.5024719,143,34.064526,-79.682487,473,634,45041,41,Florence,SC,45,36
45041001700,45041,1,1700,173.6604156,227.4471588,96,34.098846,-79.594849,474,634,45041,41,Florence,SC,45,36
45041001800,45041,1,1800,203.9580994,301.85849,156,33.944477,-79.573982,475,634,45041,41,Florence,SC,45,36
45041001901,45041,1,1901,174.304245,230.6915283,98,33.850555,-79.512138,476,634,45041,41,Florence,SC,45,36
45041001902,45041,1,1902,67.1890259,132.5022583,136,33.814014,-79.453049,477,634,45041,41,Florence,SC,45,36
45041002000,45041,1,2000,137.1455231,250.1756744,162,33.885849,-79.697075,478,634,45041,41,Florence,SC,45,36
45041002202,45041,1,2202,41.6702003,97.1592102,124,33.856514,-79.739029,479,634,45041,41,Florence,SC,45,36
45041002203,45041,1,2203,30.102478,93.1920624,130,33.867081,-79.779152,480,634,45041,41,Florence,SC,45,36
45041002204,45041,1,2204,3.5103869,22.2270546,53,33.875366,-79.762474,481,634,45041,41,Florence,SC,45,36
45041002300,45041,1,2300,140.1916046,237.7878113,118,33.974789,-79.74675,482,634,45041,41,Florence,SC,45,36
45041002400,45041,1,2400,154.1616516,256.2520142,146,33.93232,-79.874825,483,634,45041,41,Florence,SC,45,36
45041002500,45041,1,2500,142.3170471,202.8585052,102,34.055637,-79.930969,484,634,45041,41,Florence,SC,45,36
45041002600,45041,1,2600,71.0668564,141.7650299,151,34.114948,-79.927238,485,634,45041,41,Florence,SC,45,36
45041980100,45041,1,980100,5.6922479,10.2618132,6,34.192879,-79.730583,486,634,45041,41,Florence,SC,45,36
45043920100,45043,1,920100,234.4938965,338.8404236,99,33.674679,-79.336678,487,635,45043,43,Georgetown,SC,45,20
45043920202,45043,1,920202,114.681015,170.4068909,67,33.492607,-79.492561,488,635,45043,43,Georgetown,SC,45,20
45043920203,45043,1,920203,99.3512344,226.0557251,123,33.413689,-79.490242,489,635,45043,43,Georgetown,SC,45,20
45043920204,45043,1,920204,13.0575457,69.0992737,134,33.450371,-79.570427,490,635,45043,43,Georgetown,SC,45,20
45043920301,45043,1,920301,207.2924957,355.5626526,116,33.4762,-79.329376,491,635,45043,43,Georgetown,SC,45,20
45043920302,45043,1,920302,16.257,62.6210556,121,33.383755,-79.281258,492,635,45043,43,Georgetown,SC,45,20
45043920400,45043,1,920400,486.6326599,613.4099731,123,33.555885,-79.246399,493,635,45043,43,Georgetown,SC,45,20
45043920502,45043,1,920502,36.9325943,108.5227814,76,33.543705,-79.064026,494,635,45043,43,Georgetown,SC,45,20
45043920504,45043,1,920504,32.3041458,121.1852798,85,33.440159,-79.158966,495,635,45043,43,Georgetown,SC,45,20
45043920506,45043,1,920506,13.6527729,58.594944,48,33.487179,-79.114883,496,635,45043,43,Georgetown,SC,45,20
45043920507,45043,1,920507,9.3456364,60.9998245,54,33.462708,-79.124596,497,635,45043,43,Georgetown,SC,45,20
45043920508,45043,1,920508,123.4334183,160.2716827,54,33.397186,-79.157578,498,635,45043,43,Georgetown,SC,45,20
45043920509,45043,1,920509,9.5284309,63.6624908,73,33.462879,-79.10334,499,635,45043,43,Georgetown,SC,45,20
45043920510,45043,1,920510,8.8485889,45.006443,65,33.55801,-79.028786,500,635,45043,43,Georgetown,SC,45,20
45043920511,45043,1,920511,7.8049116,56.8747902,63,33.563976,-79.056992,501,635,45043,43,Georgetown,SC,45,20
45043920601,45043,1,920601,18.8268776,74.8470383,117,33.386848,-79.300568,502,635,45043,43,Georgetown,SC,45,20
45043920602,45043,1,920602,34.7016983,97.9582062,63,33.39138,-79.331604,503,635,45043,43,Georgetown,SC,45,20
45043920701,45043,1,920701,73.6448212,116.2115936,52,33.317623,-79.3228,504,635,45043,43,Georgetown,SC,45,20
45043920702,45043,1,920702,16.652422,81.7041321,131,33.34729,-79.300072,505,635,45043,43,Georgetown,SC,45,20
45043920800,45043,1,920800,616.5109863,801.8106689,175,33.301186,-79.459419,506,635,45043,43,Georgetown,SC,45,20
45045000100,45045,1,100,1.5384195,20.5819378,56,34.856838,-82.389061,507,1161,45045,45,Greenville,SC,45,123
45045000200,45045,1,200,1.358339,20.2478123,67,34.848843,-82.397064,508,1161,45045,45,Greenville,SC,45,123
45045000400,45045,1,400,1.297312,15.0888233,40,34.837555,-82.399948,509,1161,45045,45,Greenville,SC,45,123
45045000500,45045,1,500,1.0584874,14.361351,47,34.837532,-82.411743,510,1161,45045,45,Greenville,SC,45,123
45045000700,45045,1,700,2.5680947,30.0296078,95,34.848793,-82.412994,511,1161,45045,45,Greenville,SC,45,123
45045000800,45045,1,800,0.9028986,12.6699924,47,34.849117,-82.42704,512,1161,45045,45,Greenville,SC,45,123
45045000900,45045,1,900,0.9470783,12.3773565,39,34.860779,-82.409508,513,1161,45045,45,Greenville,SC,45,123
45045001000,45045,1,1000,1.48754,18.3081722,50,34.860809,-82.400269,514,1161,45045,45,Greenville,SC,45,123
45045001101,45045,1,1101,4.6124358,44.4482422,81,34.878441,-82.378624,515,1161,45045,45,Greenville,SC,45,123
45045001102,45045,1,1102,1.3555574,16.5419197,34,34.869141,-82.392738,516,1161,45045,45,Greenville,SC,45,123
45045001203,45045,1,1203,1.2710522,13.766695,26,34.870556,-82.365219,517,1161,45045,45,Greenville,SC,45,123
45045001204,45045,1,1204,2.3427353,23.4554291,43,34.858952,-82.368629,518,1161,45045,45,Greenville,SC,45,123
45045001205,45045,1,1205,1.3076183,13.1711893,31,34.863083,-82.377129,519,1161,45045,45,Greenville,SC,45,123
45045001302,45045,1,1302,1.7145576,18.4660282,45,34.834068,-82.360451,520,1161,45045,45,Greenville,SC,45,123
45045001400,45045,1,1400,4.2151647,31.3729477,48,34.819599,-82.379982,521,1161,45045,45,Greenville,SC,45,123
45045001501,45045,1,1501,3.1673994,33.4405632,77,34.820084,-82.397369,522,1161,45045,45,Greenville,SC,45,123
45045001502,45045,1,1502,2.6091034,27.6697006,65,34.803593,-82.384415,523,1161,45045,45,Greenville,SC,45,123
45045001600,45045,1,1600,7.8264489,57.1979599,75,34.907211,-82.362694,524,1161,45045,45,Greenville,SC,45,123
45045001700,45045,1,1700,5.8957634,49.4835358,85,34.896347,-82.350906,525,1161,45045,45,Greenville,SC,45,123
45045001803,45045,1,1803,3.5617886,34.4865379,66,34.900303,-82.325348,526,1161,45045,45,Greenville,SC,45,123
45045001804,45045,1,1804,4.1874681,34.3124847,55,34.886608,-82.316368,527,1161,45045,45,Greenville,SC,45,123
45045001805,45045,1,1805,5.8315978,51.0820694,97,34.881065,-82.343414,528,1161,45045,45,Greenville,SC,45,123
45045001807,45045,1,1807,4.8937001,40.8653488,59,34.873379,-82.31356,529,1161,45045,45,Greenville,SC,45,123
45045001808,45045,1,1808,5.5382824,38.1227341,72,34.844803,-82.329025,530,1161,45045,45,Greenville,SC,45,123
45045001809,45045,1,1809,1.8080825,15.8920069,25,34.867683,-82.339615,531,1161,45045,45,Greenville,SC,45,123
45045001810,45045,1,1810,1.6029648,12.9907885,19,34.86248,-82.348343,532,1161,45045,45,Greenville,SC,45,123
45045001900,45045,1,1900,13.9812479,96.7847748,127,34.820675,-82.348351,533,1161,45045,45,Greenville,SC,45,123
45045002001,45045,1,2001,3.9172404,28.7308903,36,34.787121,-82.39312,534,1161,45045,45,Greenville,SC,45,123
45045002003,45045,1,2003,10.0207758,55.4152908,73,34.773872,-82.406609,535,1161,45045,45,Greenville,SC,45,123
45045002005,45045,1,2005,6.2771578,40.987072,73,34.781124,-82.375664,536,1161,45045,45,Greenville,SC,45,123
45045002103,45045,1,2103,7.5220003,52.5185699,73,34.80751,-82.408272,537,1161,45045,45,Greenville,SC,45,123
45045002104,45045,1,2104,1.3747789,14.9687176,36,34.84021,-82.439468,538,1161,45045,45,Greenville,SC,45,123
45045002105,45045,1,2105,2.152488,32.0614471,114,34.839027,-82.426689,539,1161,45045,45,Greenville,SC,45,123
45045002106,45045,1,2106,2.7592616,31.5009899,79,34.827393,-82.437996,540,1161,45045,45,Greenville,SC,45,123
45045002107,45045,1,2107,3.7031453,32.7170525,62,34.815929,-82.428055,541,1161,45045,45,Greenville,SC,45,123
45045002108,45045,1,2108,1.4178458,18.1158257,70,34.828995,-82.416183,542,1161,45045,45,Greenville,SC,45,123
45045002202,45045,1,2202,2.9738541,25.6126213,64,34.853535,-82.440193,543,1161,45045,45,Greenville,SC,45,123
45045002203,45045,1,2203,2.3165469,29.6079063,122,34.86404,-82.428513,544,1161,45045,45,Greenville,SC,45,123
45045002204,45045,1,2204,2.6749892,23.1678104,43,34.872444,-82.433327,545,1161,45045,45,Greenville,SC,45,123
45045002301,45045,1,2301,5.2513585,38.1524963,77,34.895943,-82.424164,546,1161,45045,45,Greenville,SC,45,123
45045002302,45045,1,2302,2.6084886,30.895298,85,34.881508,-82.416794,547,1161,45045,45,Greenville,SC,45,123
45045002303,45045,1,2303,2.4373438,26.8707676,85,34.873451,-82.409859,548,1161,45045,45,Greenville,SC,45,123
45045002304,45045,1,2304,4.7753248,33.4491577,70,34.887306,-82.394661,549,1161,45045,45,Greenville,SC,45,123
45045002403,45045,1,2403,72.603981,152.653244,116,35.063026,-82.278168,550,1161,45045,45,Greenville,SC,45,123
45045002404,45045,1,2404,162.2044678,289.8846741,155,35.132607,-82.282158,551,1161,45045,45,Greenville,SC,45,123
45045002405,45045,1,2405,41.0372467,121.6368332,81,35.012299,-82.266815,552,1161,45045,45,Greenville,SC,45,123
45045002406,45045,1,2406,8.3895283,24.7241211,29,34.986782,-82.246567,553,1161,45045,45,Greenville,SC,45,123
45045002503,45045,1,2503,20.6431561,114.2711029,219,34.909935,-82.244041,554,1161,45045,45,Greenville,SC,45,123
45045002504,45045,1,2504,2.0896161,23.994833,60,34.94389,-82.233788,555,1161,45045,45,Greenville,SC,45,123
45045002505,45045,1,2505,3.5022948,38.9332619,118,34.933975,-82.234398,556,1161,45045,45,Greenville,SC,45,123
45045002506,45045,1,2506,11.499795,69.564415,102,34.955193,-82.265251,557,1161,45045,45,Greenville,SC,45,123
45045002507,45045,1,2507,8.8776064,54.7045288,100,34.963245,-82.2388,558,1161,45045,45,Greenville,SC,45,123
45045002602,45045,1,2602,4.0554414,34.362114,50,34.906155,-82.3069,559,1161,45045,45,Greenville,SC,45,123
45045002604,45045,1,2604,10.3434067,64.1381378,106,34.914673,-82.288673,560,1161,45045,45,Greenville,SC,45,123
45045002606,45045,1,2606,28.0934734,96.482132,77,34.984089,-82.308868,561,1161,45045,45,Greenville,SC,45,123
45045002609,45045,1,2609,5.5704632,51.0519524,54,34.881874,-82.274223,562,1161,45045,45,Greenville,SC,45,123
45045002610,45045,1,2610,4.170114,22.5710583,24,34.929581,-82.319183,563,1161,45045,45,Greenville,SC,45,123
45045002611,45045,1,2611,17.7067795,75.1642532,71,34.951057,-82.307449,564,1161,45045,45,Greenville,SC,45,123
45045002612,45045,1,2612,8.5972691,58.3340492,69,34.891628,-82.259399,565,1161,45045,45,Greenville,SC,45,123
45045002613,45045,1,2613,1.6274881,12.9239407,9,34.897289,-82.281715,566,1161,45045,45,Greenville,SC,45,123
45045002701,45045,1,2701,30.3175507,94.754425,81,34.939594,-82.390091,567,1161,45045,45,Greenville,SC,45,123
45045002703,45045,1,2703,13.5921726,63.2848015,51,34.942284,-82.347336,568,1161,45045,45,Greenville,SC,45,123
45045002704,45045,1,2704,2.6460915,21.22616,29,34.92104,-82.327599,569,1161,45045,45,Greenville,SC,45,123
45045002804,45045,1,2804,2.8930609,24.9212933,37,34.862083,-82.308434,570,1161,45045,45,Greenville,SC,45,123
45045002805,45045,1,2805,9.4709167,67.5726395,60,34.849445,-82.295464,571,1161,45045,45,Greenville,SC,45,123
45045002811,45045,1,2811,11.9436283,80.5776138,120,34.807907,-82.300804,572,1161,45045,45,Greenville,SC,45,123
45045002812,45045,1,2812,10.1517801,71.7995758,87,34.805099,-82.269279,573,1161,45045,45,Greenville,SC,45,123
45045002813,45045,1,2813,8.3199625,47.8928604,28,34.827534,-82.240822,574,1161,45045,45,Greenville,SC,45,123
45045002814,45045,1,2814,11.5160904,58.8312263,38,34.827621,-82.21772,575,1161,45045,45,Greenville,SC,45,123
45045002815,45045,1,2815,6.6637726,47.8549614,42,34.801891,-82.243492,576,1161,45045,45,Greenville,SC,45,123
45045002817,45045,1,2817,4.7254777,36.3885155,32,34.871056,-82.290054,577,1161,45045,45,Greenville,SC,45,123
45045002818,45045,1,2818,2.9037957,19.7798271,16,34.866013,-82.269234,578,1161,45045,45,Greenville,SC,45,123
45045002819,45045,1,2819,9.7440805,52.7528687,51,34.831608,-82.270569,579,1161,45045,45,Greenville,SC,45,123
45045002820,45045,1,2820,8.5192165,34.8760033,25,34.852955,-82.251297,580,1161,45045,45,Greenville,SC,45,123
45045002821,45045,1,2821,5.8259954,40.7862816,36,34.794758,-82.199409,581,1161,45045,45,Greenville,SC,45,123
45045002822,45045,1,2822,10.7045259,51.1241226,39,34.804832,-82.19191,582,1161,45045,45,Greenville,SC,45,123
45045002901,45045,1,2901,15.2794333,64.9956894,96,34.778999,-82.346092,583,1161,45045,45,Greenville,SC,45,123
45045002903,45045,1,2903,9.8715878,86.8766937,134,34.780312,-82.294556,584,1161,45045,45,Greenville,SC,45,123
45045002904,45045,1,2904,10.2990017,49.225029,71,34.777588,-82.322685,585,1161,45045,45,Greenville,SC,45,123
45045002905,45045,1,2905,8.1525297,53.1792107,73,34.760944,-82.312492,586,1161,45045,45,Greenville,SC,45,123
45045003005,45045,1,3005,7.5753293,46.2079468,84,34.737953,-82.262161,587,1161,45045,45,Greenville,SC,45,123
45045003008,45045,1,3008,10.4792404,65.2339859,53,34.781754,-82.243256,588,1161,45045,45,Greenville,SC,45,123
45045003009,45045,1,3009,38.467144,126.7489319,114,34.760818,-82.197105,589,1161,45045,45,Greenville,SC,45,123
45045003010,45045,1,3010,12.9206009,70.0641785,102,34.755596,-82.251038,590,1161,45045,45,Greenville,SC,45,123
45045003011,45045,1,3011,9.9132729,55.7491493,88,34.729256,-82.238434,591,1161,45045,45,Greenville,SC,45,123
45045003012,45045,1,3012,3.8674486,37.9647102,60,34.725174,-82.272446,592,1161,45045,45,Greenville,SC,45,123
45045003013,45045,1,3013,10.4537249,55.4460716,59,34.704948,-82.26207,593,1161,45045,45,Greenville,SC,45,123
45045003014,45045,1,3014,13.0029745,68.7703094,73,34.734417,-82.300896,594,1161,45045,45,Greenville,SC,45,123
45045003016,45045,1,3016,16.7742634,50.8220634,31,34.689808,-82.285461,595,1161,45045,45,Greenville,SC,45,123
45045003017,45045,1,3017,5.2206817,36.0610313,39,34.711231,-82.291367,596,1161,45045,45,Greenville,SC,45,123
45045003101,45045,1,3101,17.7323818,98.4127274,150,34.703785,-82.205887,597,1161,45045,45,Greenville,SC,45,123
45045003103,45045,1,3103,32.9447937,89.6108246,71,34.667877,-82.239693,598,1161,45045,45,Greenville,SC,45,123
45045003104,45045,1,3104,45.6047974,76.7748871,39,34.621723,-82.255066,599,1161,45045,45,Greenville,SC,45,123
45045003202,45045,1,3202,145.025116,206.5528107,118,34.562336,-82.341461,600,1161,45045,45,Greenville,SC,45,123
45045003203,45045,1,3203,50.8613052,104.427948,72,34.642399,-82.374901,601,1161,45045,45,Greenville,SC,45,123
45045003204,45045,1,3204,36.9039917,65.8698044,37,34.622147,-82.330009,602,1161,45045,45,Greenville,SC,45,123
45045003301,45045,1,3301,46.4821739,138.1688385,125,34.695194,-82.444527,603,1161,45045,45,Greenville,SC,45,123
45045003303,45045,1,3303,52.2591438,144.8478699,97,34.701084,-82.390137,604,1161,45045,45,Greenville,SC,45,123
45045003304,45045,1,3304,33.062233,103.8742142,83,34.71069,-82.334213,605,1161,45045,45,Greenville,SC,45,123
45045003401,45045,1,3401,14.2934875,54.1801147,49,34.749332,-82.376129,606,1161,45045,45,Greenville,SC,45,123
45045003500,45045,1,3500,17.7968483,71.4492722,63,34.765263,-82.43042,607,1161,45045,45,Greenville,SC,45,123
45045003601,45045,1,3601,14.4357328,72.9927521,74,34.82346,-82.459595,608,1161,45045,45,Greenville,SC,45,123
45045003602,45045,1,3602,8.2475634,48.2894211,34,34.800179,-82.443016,609,1161,45045,45,Greenville,SC,45,123
45045003701,45045,1,3701,29.7337475,88.300415,77,34.901215,-82.475845,610,1161,45045,45,Greenville,SC,45,123
45045003704,45045,1,3704,2.9528136,23.365839,38,34.868549,-82.452942,611,1161,45045,45,Greenville,SC,45,123
45045003705,45045,1,3705,6.5238891,24.9633026,32,34.856075,-82.467926,612,1161,45045,45,Greenville,SC,45,123
45045003706,45045,1,3706,4.3766356,29.0080814,38,34.881859,-82.454643,613,1161,45045,45,Greenville,SC,45,123
45045003707,45045,1,3707,4.0401435,29.1054211,40,34.898243,-82.454529,614,1161,45045,45,Greenville,SC,45,123
45045003802,45045,1,3802,14.5020714,76.1532135,79,34.915344,-82.413498,615,1161,45045,45,Greenville,SC,45,123
45045003803,45045,1,3803,8.7055273,41.6320724,50,34.936359,-82.450043,616,1161,45045,45,Greenville,SC,45,123
45045003804,45045,1,3804,4.0806327,24.6362457,38,34.90966,-82.44072,617,1161,45045,45,Greenville,SC,45,123
45045003902,45045,1,3902,37.7782516,103.4295425,83,34.988586,-82.392784,618,1161,45045,45,Greenville,SC,45,123
45045003903,45045,1,3903,52.5057297,127.2315598,95,34.989445,-82.479599,619,1161,45045,45,Greenville,SC,45,123
45045003905,45045,1,3905,23.7439823,85.5861816,91,34.988411,-82.442665,620,1161,45045,45,Greenville,SC,45,123
45045003906,45045,1,3906,5.4862595,35.6644402,53,34.958725,-82.448265,621,1161,45045,45,Greenville,SC,45,123
45045004001,45045,1,4001,39.576313,89.8618622,56,35.033146,-82.372444,622,1161,45045,45,Greenville,SC,45,123
45045004003,45045,1,4003,49.932579,119.0906296,80,35.069515,-82.4161,623,1161,45045,45,Greenville,SC,45,123
45045004004,45045,1,4004,137.7420349,223.9599457,78,35.121082,-82.455833,624,1161,45045,45,Greenville,SC,45,123
45045004101,45045,1,4101,49.2936096,133.1839294,122,35.029053,-82.506256,625,1161,45045,45,Greenville,SC,45,123
45045004102,45045,1,4102,177.4373474,187.0588989,98,35.086079,-82.586861,626,1161,45045,45,Greenville,SC,45,123
45045004200,45045,1,4200,2.532773,24.8138638,49,34.833927,-82.390533,627,1161,45045,45,Greenville,SC,45,123
45045004300,45045,1,4300,3.2183108,37.1060295,80,34.842026,-82.374908,628,1161,45045,45,Greenville,SC,45,123
45045004400,45045,1,4400,5.5821967,43.6613808,78,34.847328,-82.354012,629,1161,45045,45,Greenville,SC,45,123
45047970101,45047,1,970101,89.1078033,134.8918915,69,34.294899,-82.189346,630,636,45047,47,Greenwood,SC,45,18
45047970102,45047,1,970102,129.705658,192.9462585,155,34.332218,-82.253624,631,636,45047,47,Greenwood,SC,45,18
45047970201,45047,1,970201,58.7918625,127.2528763,97,34.256317,-82.130295,632,636,45047,47,Greenwood,SC,45,18
45047970202,45047,1,970202,9.1822395,63.2916603,104,34.219944,-82.156448,633,636,45047,47,Greenwood,SC,45,18
45047970301,45047,1,970301,9.1764641,58.2695618,105,34.220135,-82.179214,634,636,45047,47,Greenwood,SC,45,18
45047970303,45047,1,970303,7.0440259,47.9885864,96,34.209274,-82.189354,635,636,45047,47,Greenwood,SC,45,18
45047970304,45047,1,970304,20.534687,62.7487679,55,34.207043,-82.214951,636,636,45047,47,Greenwood,SC,45,18
45047970401,45047,1,970401,8.4395943,58.5279999,129,34.184052,-82.167236,637,636,45047,47,Greenwood,SC,45,18
45047970402,45047,1,970402,27.8437653,79.2996826,76,34.173218,-82.207596,638,636,45047,47,Greenwood,SC,45,18
45047970500,45047,1,970500,4.001194,46.8611984,124,34.195267,-82.148117,639,636,45047,47,Greenwood,SC,45,18
45047970601,45047,1,970601,51.3631859,100.4870834,85,34.167107,-82.109848,640,636,45047,47,Greenwood,SC,45,18
45047970602,45047,1,970602,33.7580605,93.1749496,83,34.237339,-82.087448,641,636,45047,47,Greenwood,SC,45,18
45047970701,45047,1,970701,100.9501114,139.5592194,72,34.201508,-81.980408,642,636,45047,47,Greenwood,SC,45,18
45047970702,45047,1,970702,117.3112259,169.0784454,167,34.182789,-82.0355,643,636,45047,47,Greenwood,SC,45,18
45047970801,45047,1,970801,9.1234207,52.3301353,88,34.164265,-82.139908,644,636,45047,47,Greenwood,SC,45,18
45047970802,45047,1,970802,69.5129929,109.2146378,133,34.136166,-82.178665,645,636,45047,47,Greenwood,SC,45,18
45047970900,45047,1,970900,228.3475037,245.8308411,124,34.040508,-82.200905,646,636,45047,47,Greenwood,SC,45,18
45047971000,45047,1,971000,226.4368134,252.2907257,106,34.07069,-82.044189,647,636,45047,47,Greenwood,SC,45,18
45049920100,45049,1,920100,189.5500641,238.6099548,175,32.914753,-81.143898,648,637,45049,49,Hampton,SC,45,7
45049920201,45049,1,920201,140.543335,199.4257507,179,32.8736,-81.067352,649,637,45049,49,Hampton,SC,45,7
45049920202,45049,1,920202,141.3242493,198.0892792,221,32.837349,-81.064247,650,637,45049,49,Hampton,SC,45,7
45049920300,45049,1,920300,193.0958252,271.9591675,153,32.71862,-80.901077,651,637,45049,49,Hampton,SC,45,7
45049920401,45049,1,920401,146.4368439,130.3656464,73,32.750164,-81.25705,652,637,45049,49,Hampton,SC,45,7
45049920402,45049,1,920402,289.227478,396.628418,277,32.781643,-81.182068,653,637,45049,49,Hampton,SC,45,7
45049920500,45049,1,920500,356.0700684,355.4906006,135,32.677975,-81.230804,654,637,45049,49,Hampton,SC,45,7
45051010100,45051,1,10100,342.2688904,411.9839172,192,34.166782,-79.074089,655,638,45051,51,Horry,SC,45,77
45051020100,45051,1,20100,153.3464203,279.5255737,155,34.123436,-78.933952,656,638,45051,51,Horry,SC,45,77
45051020201,45051,1,20201,64.3282089,135.3158569,64,34.042717,-78.829407,657,638,45051,51,Horry,SC,45,77
45051020202,45051,1,20202,21.5996208,89.3989029,187,34.058994,-78.886162,658,638,45051,51,Horry,SC,45,77
45051020301,45051,1,20301,105.7666779,184.7676697,103,33.99329,-78.902046,659,638,45051,51,Horry,SC,45,77
45051020302,45051,1,20302,121.8851395,194.5796814,134,34.037758,-78.995064,660,638,45051,51,Horry,SC,45,77
45051030102,45051,1,30102,104.7907944,158.5815125,74,33.925896,-78.822914,661,638,45051,51,Horry,SC,45,77
45051030104,45051,1,30104,122.2049255,168.6648102,100,33.964417,-78.748497,662,638,45051,51,Horry,SC,45,77
45051040101,45051,1,40101,38.5944138,97.128334,67,33.894417,-78.689079,663,638,45051,51,Horry,SC,45,77
45051040102,45051,1,40102,18.7336273,94.6051102,82,33.858009,-78.682594,664,638,45051,51,Horry,SC,45,77
45051040103,45051,1,40103,16.6054249,59.588604,49,33.876698,-78.644318,665,638,45051,51,Horry,SC,45,77
45051040104,45051,1,40104,20.2745037,61.6167603,62,33.891544,-78.615364,666,638,45051,51,Horry,SC,45,77
45051040105,45051,1,40105,5.8042731,42.2986908,48,33.866108,-78.630943,667,638,45051,51,Horry,SC,45,77
45051040200,45051,1,40200,27.0608292,89.3452911,160,33.84481,-78.62796,668,638,45051,51,Horry,SC,45,77
45051040300,45051,1,40300,9.5635347,93.0407791,178,33.831158,-78.665039,669,638,45051,51,Horry,SC,45,77
45051040400,45051,1,40400,7.4035931,65.2417374,173,33.815281,-78.697876,670,638,45051,51,Horry,SC,45,77
45051040500,45051,1,40500,11.4894476,94.2619324,214,33.795162,-78.740646,671,638,45051,51,Horry,SC,45,77
45051050102,45051,1,50102,12.7365274,71.0861969,76,33.733578,-78.872604,672,638,45051,51,Horry,SC,45,77
45051050200,45051,1,50200,4.5734854,41.3676796,63,33.77158,-78.783302,673,638,45051,51,Horry,SC,45,77
45051050303,45051,1,50303,6.5131674,59.1552467,95,33.754539,-78.810837,674,638,45051,51,Horry,SC,45,77
45051050401,45051,1,50401,2.2449386,21.3708,44,33.742622,-78.83004,675,638,45051,51,Horry,SC,45,77
45051050402,45051,1,50402,4.0120273,32.9304504,62,33.731148,-78.840408,676,638,45051,51,Horry,SC,45,77
45051050500,45051,1,50500,7.4149423,66.3738022,124,33.718063,-78.862762,677,638,45051,51,Horry,SC,45,77
45051050600,45051,1,50600,5.9670448,58.2388191,144,33.703884,-78.88903,678,638,45051,51,Horry,SC,45,77
45051050700,45051,1,50700,1.4323096,23.1936111,74,33.688957,-78.888618,679,638,45051,51,Horry,SC,45,77
45051050901,45051,1,50901,3.6547589,34.056469,46,33.682796,-78.906021,680,638,45051,51,Horry,SC,45,77
45051050902,45051,1,50902,7.1909885,65.4295731,93,33.696499,-78.911522,681,638,45051,51,Horry,SC,45,77
45051051000,45051,1,51000,7.9618134,79.9720078,146,33.666077,-78.950455,682,638,45051,51,Horry,SC,45,77
45051051201,45051,1,51201,2.1197126,30.7432022,111,33.614532,-78.970665,683,638,45051,51,Horry,SC,45,77
45051051202,45051,1,51202,2.1157079,33.5056725,119,33.602444,-78.982391,684,638,45051,51,Horry,SC,45,77
45051051301,45051,1,51301,1.7360448,25.5803947,55,33.591732,-78.99202,685,638,45051,51,Horry,SC,45,77
45051051302,45051,1,51302,4.2780018,44.8286552,86,33.581066,-79.009048,686,638,45051,51,Horry,SC,45,77
45051051403,45051,1,51403,12.2366781,63.6660271,64,33.639584,-78.967232,687,638,45051,51,Horry,SC,45,77
45051051404,45051,1,51404,4.0897608,31.8400669,27,33.623913,-78.98719,688,638,45051,51,Horry,SC,45,77
45051051405,45051,1,51405,5.5933771,38.4188766,59,33.608555,-78.995941,689,638,45051,51,Horry,SC,45,77
45051051406,45051,1,51406,3.6974881,42.7300682,63,33.591106,-79.018204,690,638,45051,51,Horry,SC,45,77
